TypeDictionary_BinarySchema_WireElementSpecification,6074,Variable
TypeDictionary_XmlSchema_WireElementSpecification,6075,Variable
TypeDictionary_BinarySchema_WireReceptionSpecification,6076,Variable
TypeDictionary_XmlSchema_WireReceptionSpecification,6077,Variable
TypeDictionary_BinarySchema_Tolerance,6078,Variable
TypeDictionary_XmlSchema_Tolerance,6079,Variable
TypeDictionary_BinarySchema_WireElement,6080,Variable
TypeDictionary_XmlSchema_WireElement,6081,Variable
TypeDictionary_BinarySchema_WireEnd,6082,Variable
TypeDictionary_XmlSchema_WireEnd,6083,Variable
TypeDictionary_BinarySchema_WireMounting,6084,Variable
TypeDictionary_XmlSchema_WireMounting,6085,Variable
TypeDictionary_BinarySchema_WireMountingDetail,6086,Variable
TypeDictionary_XmlSchema_WireMountingDetail,6087,Variable
TypeDictionary_BinarySchema_WireReception,6088,Variable
TypeDictionary_XmlSchema_WireReception,6089,Variable
TypeDictionary_BinarySchema_WireReceptionReference,6090,Variable
TypeDictionary_XmlSchema_WireReceptionReference,6091,Variable
TypeDictionary_BinarySchema_CavityPartRoleIdDataType,6092,Variable
TypeDictionary_XmlSchema_CavityPartRoleIdDataType,6093,Variable
TypeDictionary_BinarySchema_CavityPartSpecificationIdDataType,6094,Variable
TypeDictionary_XmlSchema_CavityPartSpecificationIdDataType,6095,Variable
TypeDictionary_BinarySchema_CavitySealRoleIdDataType,6096,Variable
TypeDictionary_XmlSchema_CavitySealRoleIdDataType,6097,Variable
TypeDictionary_BinarySchema_CavitySealSpecificationIdDataType,6098,Variable
TypeDictionary_XmlSchema_CavitySealSpecificationIdDataType,6099,Variable
TypeDictionary_BinarySchema_CompositionSpecificationIdDataType,6100,Variable
TypeDictionary_XmlSchema_CompositionSpecificationIdDataType,6101,Variable
TypeDictionary_BinarySchema_ConductorSpecificationIdDataType,6102,Variable
TypeDictionary_XmlSchema_ConductorSpecificationIdDataType,6103,Variable
TypeDictionary_BinarySchema_ConfigurableElementIdDataType,6104,Variable
TypeDictionary_XmlSchema_ConfigurableElementIdDataType,6105,Variable
TypeDictionary_BinarySchema_ContactingSpecificationIdDataType,6106,Variable
TypeDictionary_XmlSchema_ContactingSpecificationIdDataType,6107,Variable
TypeDictionary_BinarySchema_ContactPointIdDataType,6108,Variable
TypeDictionary_XmlSchema_ContactPointIdDataType,6109,Variable
TypeDictionary_BinarySchema_CoreCrimpDetailIdDataType,6110,Variable
TypeDictionary_XmlSchema_CoreCrimpDetailIdDataType,6111,Variable
TypeDictionary_BinarySchema_CoreSpecificationIdDataType,6112,Variable
